Xefrito | pimentz,,,homeonline:E9D15C33-F12A-4216-B7E1-624936C17985,,,
Xelpi,,,homeonline:B6FD4247-8A42-422D-BAC4-22397F3F5CA5,,,
Xerather,,,pernambuco:0BF307DE-92E1-4A60-A5E8-C106A0222EC3,,,
Xiristofer,,,sucepr:962884DF-9D4D-437F-B793-C8CFA1F2946B,,,
Yakult,,,"pernambuco:519EA407-F4B5-4698-89CD-B6FF87E1F507
prbth:FBC90ABA-370F-40B3-A7E8-67C7CB8A4FA5",,,
Yalda,,,"ssbudf:5491F795-F3AD-436D-8AD1-9E9DA8BE582A
prbth:3C806147-0861-49AB-9090-3F7D60404579",,,"Pikachu
Byleth
Lucas"
YFST | Quilavis,,,homeonline:A8C2E4E1-F781-4FE8-9F01-B0BC98A13E8D,,,
Yguana,,,homeonline:9B6E4AB0-900F-4E46-9459-C5C5C05CFF5E,,,
yohan / hanako,,,homeonline:76F70A97-1ED7-4E12-A1AE-225253191829,,,
Yoq,LGBTQ+,PE,"homeonline:8C3FDE6B-86F9-4E3C-A631-AC0CEB1BF1A8
pernambuco:DD6D53E6-F4BA-4152-8B91-C3A0CFBDB13B
prbth:8D4CCBCC-26FC-47A5-8305-4770F4A97852",,https://twitter.com/losleffos,Jigglypuff
Yoriiu,,,homeonline:DBC3755C-3B57-402E-8B5F-176314CCDF34,,,
Yoshi,,,homeonline:616D0E18-EEAB-44B3-A9DD-8949D6AF3FBA,,,
Youpi,,PR,"homeonline:E7548BFB-2457-4091-963D-599C127E7895
tryhardcwb:6D66EFE2-92A3-4E62-9BC4-B40996E37D96
prbth:1CFECF47-72CF-44B4-9C98-C594FBFA82FD",,https://twitter.com/dirpessoa,Ridley
YudiM,,,homeonline:52836C7B-FBBC-4578-A9CD-CCCFDA51B0A6,,,
Yuk3R,,,homeonline:5F2EA549-B4B8-427F-B573-67B18D256AEC,,,
Yuri,,,"liga_ultra_arcade_s1:55E3D90A-7B8B-4C70-B60C-72ACBC012515
prbth:A4CCC962-E2AC-40E3-A562-C2BB42127D71",,,Captain Falcon
Yuusha,,,homeonline:E4D47082-C2F7-416F-BC97-C9DFF931154F,,,
ZaP,,,homeonline:F661A3F4-3955-4DB6-AEC9-3FDAED42612F,,,
Zarabato,,,"pernambuco:BAC98691-CB90-4E1F-A51A-252BB306B420
prbth:BEAF2E99-B16F-487F-A557-3D2ADA61B564",,,
Zate,AdK,MG,"liga_ultra_arcade_s1:254919AB-DEA0-42D3-8779-42B1C2EDD062
prbth:FF22B350-443D-48DD-B077-87B630BCDF7D",Gabriel Nascimento,https://twitter.com/zatefgc,"Dark Pit
Mii Swordfighter"
Zer8ito,,,"smashmanaus:BB5EA359-0E98-435E-87F2-1164A402B1CE
prbth:DEB5443F-4F16-4FF0-9195-C5E4590B0657",,,
ZeRo | FlipperG,,SC,"homeonline:6941470B-B1EA-4F89-802E-C76D6686F5D5
prbth:4F76EE1F-0929-4475-B870-295069B65DC1",,https://twitter.com/FilipetaGomez,Jigglypuff
Zeta,,,ssbudf:73FE4CCD-6FE3-43AA-A4F1-271DEC3FE75C,,,Greninja
Zizi,,,"teamdashsp:7D635934-443F-4234-84A8-2AA49F61EE26
prbth:D86F1360-EC99-4D6F-AFD5-78720FA053F9",,,
ZK | Cang0031910,,,homeonline:73242766-075A-4B3E-BA8F-AA968D3FA193,,,
Zohup,,SP,"teamdashsp:22673A79-9D2C-47B5-B25E-E8B157DF436A
ssbudf:670CB0F9-7832-4CAA-BA79-CFF95CA84503",Sabrina Escobar,https://twitter.com/Zohup,Banjo-Kazooie
Zoppello,,,homeonline:8C7DC007-C14C-4DC4-82FA-4C3D92ED0990,,,
Zord,"DASH
WasF",SP,"homeonline:98D07885-77BF-47A0-B6A1-3D6D53762C27
teamdashsp:CF9C7529-1DD0-4129-A22B-8127AC932120",,,Lucina
zt | UdonLord,,,homeonline:E4D79C86-4930-4F35-8338-0CBF697F5978,,,
